DRIVER_ID,DRIVER,DRIVER_CODE,CONSTRUCTOR_ID,CONSTRUCTOR,RACE_ID,RACE,YEAR,AVG_LAP_TIME,GAP_TO_FASTEST
44,Olivier Panis,PAN,16,BAR,135,German Grand Prix,2002,80725.076923,2.037345580000
14,David Coulthard,COU,1,McLaren,137,Belgian Grand Prix,2002,111363.454545,0.439954545000
17,Mark Webber,WEB,18,Minardi,137,Belgian Grand Prix,2002,115845.750000,4.922250000000
44,Olivier Panis,PAN,7,Toyota,115,Canadian Grand Prix,2003,79997.014493,1.802857350000
53,Nicolas Kiesa,KIE,18,Minardi,119,German Grand Prix,2003,86146.854839,6.612989167000
18,Jenson Button,BUT,16,BAR,122,United States Grand Prix,2003,78345.487805,3.047059234000
18,Jenson Button,BUT,16,BAR,123,Japanese Grand Prix,2003,97072.622642,0.624641510000
15,Jarno Trulli,TRU,4,Renault,93,San Marino Grand Prix,2004,84127.193548,0.584129032000
22,Rubens Barrichello,BAR,6,Ferrari,96,European Grand Prix,2004,92884.833333,0.299816666000
17,Mark Webber,WEB,19,Jaguar,97,Canadian Grand Prix,2004,94429.500000,18.646600000000
47,Zsolt Baumgartner,BAU,18,Minardi,101,German Grand Prix,2004,81404.516129,5.118940371000
22,Rubens Barrichello,BAR,6,Ferrari,103,Belgian Grand Prix,2004,126355.568182,6.712326803000
44,Olivier Panis,PAN,7,Toyota,103,Belgian Grand Prix,2004,126681.068182,7.037826803000
21,Giancarlo Fisichella,FIS,15,Sauber,104,Italian Grand Prix,2004,85922.245283,0.668509434000
855,Guanyu Zhou,ZHO,51,Alfa Romeo,1096,Abu Dhabi Grand Prix,2022,92718.666667,1.927045977000
856,Nyck de Vries,DEV,213,AlphaTauri,1102,Miami Grand Prix,2023,93810.350877,1.560508772000
856,Nyck de Vries,DEV,213,AlphaTauri,1104,Monaco Grand Prix,2023,85575.285714,4.792814016000
839,Esteban Ocon,OCO,214,Alpine F1 Team,1106,Canadian Grand Prix,2023,81429.142857,0.881314286000
856,Nyck de Vries,DEV,213,AlphaTauri,1106,Canadian Grand Prix,2023,82801.666667,2.253838096000
844,Charles Leclerc,LEC,6,Ferrari,1108,British Grand Prix,2023,98762.057692,4.055444789000
846,Lando Norris,NOR,1,McLaren,1109,Hungarian Grand Prix,2023,84605.214286,0.481871429000
832,Carlos Sainz,SAI,6,Ferrari,1116,United States Grand Prix,2023,102437.428571,0.270250000000
825,Kevin Magnussen,MAG,210,Haas F1 Team,1120,Abu Dhabi Grand Prix,2023,91885.964912,1.840723533000
842,Pierre Gasly,GAS,214,Alpine F1 Team,1125,Chinese Grand Prix,2024,109317.446429,5.184814850000
858,Logan Sargeant,SAR,3,Williams,1125,Chinese Grand Prix,2024,109601.142857,5.468511278000
817,Daniel Ricciardo,RIC,215,RB F1 Team,1131,Austrian Grand Prix,2024,72168.549296,0.861535211000
858,Logan Sargeant,SAR,3,Williams,1133,Hungarian Grand Prix,2024,86008.405797,1.979991511000
855,Guanyu Zhou,ZHO,15,Sauber,1134,Belgian Grand Prix,2024,132070.200000,23.046563636000
4,Fernando Alonso,ALO,117,Aston Martin,1139,United States Grand Prix,2024,103843.000000,1.885160714000
840,Lance Stroll,STR,117,Aston Martin,1140,Mexico City Grand Prix,2024,86869.600000,1.576642254000
4,Fernando Alonso,ALO,117,Aston Martin,1140,Mexico City Grand Prix,2024,101749.266667,16.456308921000
815,Sergio Pérez,PER,9,Red Bull,1140,Mexico City Grand Prix,2024,87558.342857,2.265385111000
847,George Russell,RUS,131,Mercedes,1144,Abu Dhabi Grand Prix,2024,90186.706897,0.647206897000
8,Kimi Räikkönen,RAI,6,Ferrari,971,Bahrain Grand Prix,2017,99225.421053,1.726330144000
807,Nico Hülkenberg,HUL,4,Renault,971,Bahrain Grand Prix,2017,100237.929825,2.738838916000
1,Lewis Hamilton,HAM,131,Mercedes,973,Spanish Grand Prix,2017,87219.651515,0.000000000000
836,Pascal Wehrlein,WEH,15,Sauber,980,Belgian Grand Prix,2017,131154.500000,19.249928571000
154,Romain Grosjean,GRO,210,Haas F1 Team,981,Italian Grand Prix,2017,88384.326923,2.869006168000
838,Stoffel Vandoorne,VAN,1,McLaren,986,Mexican Grand Prix,2017,83477.571429,1.976839035000
845,Sergey Sirotkin,SIR,3,Williams,994,Monaco Grand Prix,2018,80862.701299,1.698508991000
832,Carlos Sainz,SAI,4,Renault,1006,United States Grand Prix,2018,102743.517857,1.696321428000
1,Lewis Hamilton,HAM,131,Mercedes,1007,Mexican Grand Prix,2018,84332.239437,1.171764027000
817,Daniel Ricciardo,RIC,4,Renault,1010,Australian Grand Prix,2019,92832.928571,4.430773399000
842,Pierre Gasly,GAS,9,Red Bull,1013,Azerbaijan Grand Prix,2019,108450.736842,0.353834881000
844,Charles Leclerc,LEC,6,Ferrari,1017,French Grand Prix,2019,96041.188679,0.358207547000
1,Lewis Hamilton,HAM,131,Mercedes,1021,Hungarian Grand Prix,2019,81482.800000,0.000000000000
807,Nico Hülkenberg,HUL,4,Renault,1027,Mexican Grand Prix,2019,83378.785714,1.563236418000
840,Lance Stroll,STR,211,Racing Point,1035,70th Anniversary Grand Prix,2020,92779.442308,0.818038462000
841,Antonio Giovinazzi,GIO,51,Alfa Romeo,1037,Belgian Grand Prix,2020,113728.000000,0.000000000000
847,George Russell,RUS,3,Williams,1042,Portuguese Grand Prix,2020,83923.707692,2.153586480000
10,Timo Glock,GLO,166,Virgin,841,Australian Grand Prix,2011,111482.387755,18.891715341000
18,Jenson Button,BUT,1,McLaren,843,Chinese Grand Prix,2011,104075.464286,0.178571429000
813,Pastor Maldonado,MAL,3,Williams,843,Chinese Grand Prix,2011,106188.418182,2.291525325000
22,Rubens Barrichello,BAR,3,Williams,846,Monaco Grand Prix,2011,101417.337662,18.841056412000
17,Mark Webber,WEB,9,Red Bull,847,Canadian Grand Prix,2011,209905.214286,93.260928572000
5,Heikki Kovalainen,KOV,205,Lotus,848,European Grand Prix,2011,108870.454545,4.025384370000
20,Sebastian Vettel,VET,9,Red Bull,851,Hungarian Grand Prix,2011,91513.214286,0.051257143000
816,Jérôme d'Ambrosio,DAM,166,Virgin,851,Hungarian Grand Prix,2011,98767.323077,7.305365934000
18,Jenson Button,BUT,1,McLaren,852,Belgian Grand Prix,2011,118512.772727,0.221689394000
818,Jean-Éric Vergne,VER,5,Toro Rosso,860,Australian Grand Prix,2012,98093.327586,2.876327586000
30,Michael Schumacher,MSC,131,Mercedes,861,Malaysian Grand Prix,2012,177532.285714,43.816952381000
13,Felipe Massa,MAS,6,Ferrari,863,Bahrain Grand Prix,2012,101333.140351,1.140333333000
10,Timo Glock,GLO,206,Marussia,866,Canadian Grand Prix,2012,83321.803571,4.042003571000
818,Jean-Éric Vergne,VER,5,Toro Rosso,869,German Grand Prix,2012,82728.761194,1.148731343000
154,Romain Grosjean,GRO,208,Lotus F1,870,Hungarian Grand Prix,2012,88058.275362,0.152434782000
808,Vitaly Petrov,PET,207,Caterham,876,Indian Grand Prix,2012,93940.288136,2.761221469000
1,Lewis Hamilton,HAM,131,Mercedes,892,Italian Grand Prix,2013,89563.754717,0.632584906000
823,Giedo van der Garde,VDG,207,Caterham,896,Indian Grand Prix,2013,162390.000000,71.186883333000
823,Giedo van der Garde,VDG,207,Caterham,899,Brazilian Grand Prix,2013,80957.028986,2.699282507000
822,Valtteri Bottas,BOT,3,Williams,903,Chinese Grand Prix,2014,104838.482143,1.038303572000
815,Sergio Pérez,PER,10,Force India,903,Chinese Grand Prix,2014,105344.625000,1.544446429000
826,Daniil Kvyat,KVY,5,Toro Rosso,906,Canadian Grand Prix,2014,88433.148936,3.510467777000
155,Kamui Kobayashi,KOB,207,Caterham,908,British Grand Prix,2014,177525.900000,8.062553846000
817,Daniel Ricciardo,RIC,9,Red Bull,915,Russian Grand Prix,2014,105142.566038,1.166264151000
20,Sebastian Vettel,VET,6,Ferrari,926,Australian Grand Prix,2015,95665.344828,0.595224138000
40,Patrick Friesacher,FRI,18,Minardi,75,Spanish Grand Prix,2005,110344.909091,30.999000000000
13,Felipe Massa,MAS,15,Sauber,86,Belgian Grand Prix,2005,126806.069767,6.736369767000
8,Kimi Räikkönen,RAI,1,McLaren,87,Brazilian Grand Prix,2005,75536.633803,0.035591549000
42,Antônio Pizzonia,PIZ,3,Williams,86,Belgian Grand Prix,2005,126395.512821,6.325812821000
13,Felipe Massa,MAS,15,Sauber,89,Chinese Grand Prix,2005,107678.892857,1.570256493000
15,Jarno Trulli,TRU,7,Toyota,53,Bahrain Grand Prix,2006,97347.607143,2.852782582000
14,David Coulthard,COU,9,Red Bull,54,Malaysian Grand Prix,2006,100749.900000,3.597596429000
17,Mark Webber,WEB,3,Williams,59,Monaco Grand Prix,2006,77974.604167,0.000000000000
27,Christijan Albers,ALB,13,MF1,59,Monaco Grand Prix,2006,81698.389610,3.723785443000
3,Nico Rosberg,ROS,3,Williams,62,United States Grand Prix,2006,79293.708333,1.551256278000
24,Vitantonio Liuzzi,LIU,5,Toro Rosso,64,German Grand Prix,2006,79917.681818,1.235696743000
27,Christijan Albers,ALB,13,MF1,65,Hungarian Grand Prix,2006,101479.641791,5.180484648000
14,David Coulthard,COU,9,Red Bull,66,Turkish Grand Prix,2006,93956.654545,2.041447648000
14,David Coulthard,COU,9,Red Bull,69,Japanese Grand Prix,2006,98890.914286,4.320858730000
22,Rubens Barrichello,BAR,11,Honda,43,French Grand Prix,2007,79438.014493,1.520871636000
4,Fernando Alonso,ALO,1,McLaren,45,European Grand Prix,2007,126439.300000,0.000000000000
16,Adrian Sutil,SUT,12,Spyker,45,European Grand Prix,2007,144354.500000,17.915200000000
21,Giancarlo Fisichella,FIS,4,Renault,50,Japanese Grand Prix,2007,108558.850746,0.580059701000
17,Mark Webber,WEB,9,Red Bull,19,Malaysian Grand Prix,2008,99047.946429,1.216607143000
16,Adrian Sutil,SUT,10,Force India,19,Malaysian Grand Prix,2008,103760.200000,5.928860714000
5,Heikki Kovalainen,KOV,1,McLaren,21,Spanish Grand Prix,2008,89031.380952,0.000000000000
15,Jarno Trulli,TRU,7,Toyota,23,Monaco Grand Prix,2008,97002.893333,1.703656491000
1,Lewis Hamilton,HAM,1,McLaren,23,Monaco Grand Prix,2008,95299.236842,0.000000000000
5,Heikki Kovalainen,KOV,1,McLaren,25,French Grand Prix,2008,79131.057143,0.413271429000
18,Jenson Button,BUT,11,Honda,26,British Grand Prix,2008,100333.631579,2.309860150000
16,Adrian Sutil,SUT,10,Force India,27,German Grand Prix,2008,82841.223881,3.757881024000
6,Kazuki Nakajima,NAK,3,Williams,30,Belgian Grand Prix,2008,115775.348837,4.755515504000
13,Felipe Massa,MAS,6,Ferrari,34,Chinese Grand Prix,2008,98791.571429,0.266517858000
67,Sébastien Buemi,BUE,5,Toro Rosso,1,Australian Grand Prix,2009,97617.034483,5.794799189000
75,Shinji Nakano,NAK,20,Prost,218,Belgian Grand Prix,1997,182416.200000,54.536268182000
30,Michael Schumacher,MSC,6,Ferrari,220,Austrian Grand Prix,1997,74498.718310,0.470563380000
58,Tarso Marques,MAR,18,Minardi,222,Japanese Grand Prix,1997,105227.456522,3.558682937000
30,Michael Schumacher,MSC,6,Ferrari,223,European Grand Prix,1997,85746.510638,0.000000000000
82,Norberto Fontana,FON,15,Sauber,223,European Grand Prix,1997,88023.750000,2.277239362000
21,Giancarlo Fisichella,FIS,22,Benetton,191,Australian Grand Prix,1998,97662.186047,2.731220530000
15,Jarno Trulli,TRU,20,Prost,198,French Grand Prix,1998,83740.381818,3.669579001000
75,Shinji Nakano,NAK,18,Minardi,199,British Grand Prix,1998,112178.586207,13.170586207000
75,Shinji Nakano,NAK,18,Minardi,203,Belgian Grand Prix,1998,163104.358974,28.240558974000
44,Olivier Panis,PAN,20,Prost,175,Australian Grand Prix,1999,102730.782609,7.865397994000
37,Pedro de la Rosa,DLR,21,Arrows,178,Monaco Grand Prix,1999,89725.266667,5.471266667000
68,Toranosuke Takagi,TAK,21,Arrows,181,French Grand Prix,1999,101141.971831,20.545527387000
23,Ralf Schumacher,SCH,3,Williams,184,German Grand Prix,1999,109586.733333,0.284644444000
63,Mika Salo,SAL,6,Ferrari,185,Hungarian Grand Prix,1999,85183.040000,2.279975065000
70,Alessandro Zanardi,ZAN,3,Williams,187,Italian Grand Prix,1999,87754.150943,0.750702667000
18,Jenson Button,BUT,3,Williams,165,Canadian Grand Prix,2000,89316.808824,6.789402574000
63,Mika Salo,SAL,15,Sauber,166,French Grand Prix,2000,83739.000000,1.995416667000
23,Ralf Schumacher,SCH,3,Williams,167,Austrian Grand Prix,2000,88990.250000,14.401264085000
48,Marc Gené,GEN,18,Minardi,167,Austrian Grand Prix,2000,76173.714286,1.584728371000
2,Nick Heidfeld,HEI,20,Prost,170,Belgian Grand Prix,2000,135966.750000,15.637340909000
50,Jos Verstappen,VER,21,Arrows,171,Italian Grand Prix,2000,100218.415094,1.130905660000
65,Johnny Herbert,HER,19,Jaguar,174,Malaysian Grand Prix,2000,105162.083333,2.407886904000
18,Jenson Button,BUT,22,Benetton,152,German Grand Prix,2001,105851.711111,1.944406763000
37,Pedro de la Rosa,DLR,19,Jaguar,153,Hungarian Grand Prix,2001,81660.400000,2.313971429000
22,Rubens Barrichello,BAR,6,Ferrari,155,Italian Grand Prix,2001,87239.018868,0.097641510000
839,Esteban Ocon,OCO,214,Alpine F1 Team,1053,Emilia Romagna Grand Prix,2021,117782.571429,15.817738096000
854,Mick Schumacher,MSC,210,Haas F1 Team,1054,Portuguese Grand Prix,2021,88732.046875,2.801425663000
815,Sergio Pérez,PER,9,Red Bull,1056,Monaco Grand Prix,2021,76375.769231,0.262692308000
849,Nicholas Latifi,LAT,3,Williams,1066,Russian Grand Prix,2021,103434.340426,0.773944200000
830,Max Verstappen,VER,9,Red Bull,1066,Russian Grand Prix,2021,103665.509434,1.005113208000
849,Nicholas Latifi,LAT,3,Williams,1069,United States Grand Prix,2021,104972.909091,3.605909091000
840,Lance Stroll,STR,117,Aston Martin,1051,Qatar Grand Prix,2021,90346.403509,1.425859649000
844,Charles Leclerc,LEC,6,Ferrari,1072,Saudi Arabian Grand Prix,2021,152391.860000,53.848860000000
839,Esteban Ocon,OCO,214,Alpine F1 Team,1081,Azerbaijan Grand Prix,2022,112825.980392,3.020230392000
822,Valtteri Bottas,BOT,51,Alfa Romeo,1082,Canadian Grand Prix,2022,82957.200000,1.591200000000
846,Lando Norris,NOR,1,McLaren,1083,British Grand Prix,2022,159274.115385,0.229673077000
844,Charles Leclerc,LEC,6,Ferrari,1084,Austrian Grand Prix,2022,71328.338028,0.167873742000
822,Valtteri Bottas,BOT,51,Alfa Romeo,1085,French Grand Prix,2022,103373.169811,4.258934517000
832,Carlos Sainz,SAI,6,Ferrari,1087,Belgian Grand Prix,2022,117722.272727,0.611045454000
815,Sergio Pérez,PER,10,Force India,927,Malaysian Grand Prix,2015,111167.945455,2.850213312000
1,Lewis Hamilton,HAM,131,Mercedes,928,Chinese Grand Prix,2015,106821.571429,0.560590660000
13,Felipe Massa,MAS,3,Williams,929,Bahrain Grand Prix,2015,102155.089286,2.053177005000
832,Carlos Sainz,SAI,5,Toro Rosso,932,Canadian Grand Prix,2015,80407.884058,1.648669772000
826,Daniil Kvyat,KVY,9,Red Bull,934,British Grand Prix,2015,106763.153846,2.248315136000
829,Will Stevens,STE,209,Manor Marussia,944,Brazilian Grand Prix,2015,81838.567164,4.809130544000
825,Kevin Magnussen,MAG,4,Renault,949,Bahrain Grand Prix,2016,100821.142857,2.317704261000
83,Pedro Lamy,LAM,18,Minardi,224,Australian Grand Prix,1996,108062.571429,12.019623153000
83,Pedro Lamy,LAM,18,Minardi,225,Brazilian Grand Prix,1996,97101.132353,4.242315452000
22,Rubens Barrichello,BAR,17,Jordan,237,Italian Grand Prix,1996,89605.792453,1.612735849000
6,Kazuki Nakajima,NAK,3,Williams,9,German Grand Prix,2009,97769.766667,1.047933334000
67,Sébastien Buemi,BUE,5,Toro Rosso,10,Hungarian Grand Prix,2009,86252.159420,1.911073706000
15,Jarno Trulli,TRU,7,Toyota,13,Italian Grand Prix,2009,88229.711538,1.782428519000
3,Nico Rosberg,ROS,131,Mercedes,342,Monaco Grand Prix,2010,84871.871795,0.117149573000
17,Mark Webber,WEB,9,Red Bull,343,Turkish Grand Prix,2010,92274.224138,0.418706897000
18,Jenson Button,BUT,1,McLaren,349,Belgian Grand Prix,2010,120639.400000,2.258670270000
30,Michael Schumacher,MSC,131,Mercedes,349,Belgian Grand Prix,2010,121814.000000,3.433270270000
20,Sebastian Vettel,VET,9,Red Bull,349,Belgian Grand Prix,2010,123291.809524,4.911079794000
808,Vitaly Petrov,PET,4,Renault,353,Korean Grand Prix,2010,213624.897436,29.973806527000
18,Jenson Button,BUT,1,McLaren,354,Brazilian Grand Prix,2010,78977.408451,0.219619719000
818,Jean-Éric Vergne,VER,5,Toro Rosso,917,Brazilian Grand Prix,2014,77448.242857,1.355918913000
835,Jolyon Palmer,PAL,4,Renault,954,Canadian Grand Prix,2016,82832.687500,4.757030357000
822,Valtteri Bottas,BOT,3,Williams,961,Italian Grand Prix,2016,88662.339623,0.962547170000
56,Eddie Irvine,IRV,19,Jaguar,157,Japanese Grand Prix,2001,101447.000000,2.328169811000
56,Eddie Irvine,IRV,19,Jaguar,125,Malaysian Grand Prix,2002,107285.066667,6.340209524000
14,David Coulthard,COU,1,McLaren,131,Canadian Grand Prix,2002,80246.328571,0.016171428000
8,Kimi Räikkönen,RAI,1,McLaren,132,European Grand Prix,2002,95897.683333,0.773916666000
31,Juan Pablo Montoya,MON,3,Williams,134,French Grand Prix,2002,77368.222222,0.564930555000
2,Nick Heidfeld,HEI,15,Sauber,138,Italian Grand Prix,2002,87962.792453,1.548037736000
23,Ralf Schumacher,SCH,3,Williams,108,Australian Grand Prix,2003,98756.362069,0.788706897000
31,Juan Pablo Montoya,MON,3,Williams,110,Brazilian Grand Prix,2003,111664.666667,10.224888889000
31,Juan Pablo Montoya,MON,3,Williams,115,Canadian Grand Prix,2003,78213.514286,0.019357143000
4,Fernando Alonso,ALO,4,Renault,116,European Grand Prix,2003,95822.550000,1.095516667000
4,Fernando Alonso,ALO,4,Renault,97,Canadian Grand Prix,2004,75906.204545,0.123304545000
46,Gianmaria Bruni,BRU,18,Minardi,104,Italian Grand Prix,2004,91320.793103,6.067057254000
47,Zsolt Baumgartner,BAU,18,Minardi,106,Japanese Grand Prix,2004,103218.756098,7.615265532000
31,Juan Pablo Montoya,MON,3,Williams,107,Brazilian Grand Prix,2004,74386.633803,0.000000000000
11,Takuma Sato,SAT,16,BAR,107,Brazilian Grand Prix,2004,75094.352113,0.707718310000
35,Jacques Villeneuve,VIL,15,Sauber,71,Australian Grand Prix,2005,90668.089286,1.942896304000
842,Pierre Gasly,GAS,213,AlphaTauri,1095,São Paulo Grand Prix,2022,83674.802817,0.963162817000
1,Lewis Hamilton,HAM,131,Mercedes,1096,Abu Dhabi Grand Prix,2022,91945.218182,1.153597492000
858,Logan Sargeant,SAR,3,Williams,1098,Bahrain Grand Prix,2023,100676.285714,1.786180451000
815,Sergio Pérez,PER,9,Red Bull,1104,Monaco Grand Prix,2023,86592.157895,5.809686197000
855,Guanyu Zhou,ZHO,51,Alfa Romeo,1104,Monaco Grand Prix,2023,85764.051948,4.981580250000
1,Lewis Hamilton,HAM,131,Mercedes,1110,Belgian Grand Prix,2023,113639.113636,1.128886363000
825,Kevin Magnussen,MAG,210,Haas F1 Team,1110,Belgian Grand Prix,2023,114822.818182,2.312590909000
839,Esteban Ocon,OCO,214,Alpine F1 Team,1115,Qatar Grand Prix,2023,93360.666667,1.094561404000
840,Lance Stroll,STR,117,Aston Martin,1119,Las Vegas Grand Prix,2023,107367.120000,0.401340000000
840,Lance Stroll,STR,117,Aston Martin,1122,Saudi Arabian Grand Prix,2024,97121.600000,0.256140000000
822,Valtteri Bottas,BOT,15,Sauber,1123,Australian Grand Prix,2024,85424.017544,2.202586510000
855,Guanyu Zhou,ZHO,15,Sauber,1124,Japanese Grand Prix,2024,247418.500000,117.917254717000
825,Kevin Magnussen,MAG,210,Haas F1 Team,1130,Spanish Grand Prix,2024,82384.846154,2.078376457000
858,Logan Sargeant,SAR,3,Williams,1134,Belgian Grand Prix,2024,110979.477273,1.955840909000
1,Lewis Hamilton,HAM,131,Mercedes,1139,United States Grand Prix,2024,108064.000000,6.106160714000
807,Nico Hülkenberg,HUL,210,Haas F1 Team,1143,Qatar Grand Prix,2024,98320.717949,2.437858300000
830,Max Verstappen,VER,9,Red Bull,966,Mexican Grand Prix,2016,85179.225352,0.229901408000
841,Antonio Giovinazzi,GIO,15,Sauber,969,Australian Grand Prix,2017,92441.181818,3.815357257000
832,Carlos Sainz,SAI,5,Toro Rosso,972,Russian Grand Prix,2017,104007.117647,2.300521493000
8,Kimi Räikkönen,RAI,6,Ferrari,974,Monaco Grand Prix,2017,80608.782051,1.270915384000
839,Esteban Ocon,OCO,10,Force India,978,British Grand Prix,2017,97798.400000,1.966439216000
842,Pierre Gasly,GAS,5,Toro Rosso,987,Brazilian Grand Prix,2017,78958.600000,1.687304225000
842,Pierre Gasly,GAS,5,Toro Rosso,988,Abu Dhabi Grand Prix,2017,106184.462963,3.383335690000
828,Marcus Ericsson,ERI,15,Sauber,990,Bahrain Grand Prix,2018,98884.928571,2.008788220000
154,Romain Grosjean,GRO,210,Haas F1 Team,995,Canadian Grand Prix,2018,79937.402985,1.828917691000
839,Esteban Ocon,OCO,10,Force India,999,German Grand Prix,2018,83307.388060,4.215388060000
830,Max Verstappen,VER,9,Red Bull,1000,Hungarian Grand Prix,2018,85611.800000,2.234271429000
830,Max Verstappen,VER,9,Red Bull,1008,Brazilian Grand Prix,2018,73669.507042,0.020690141000
807,Nico Hülkenberg,HUL,4,Renault,1008,Brazilian Grand Prix,2018,76047.343750,2.398526849000
825,Kevin Magnussen,MAG,210,Haas F1 Team,1010,Australian Grand Prix,2019,89904.844828,1.502689656000
8,Kimi Räikkönen,RAI,51,Alfa Romeo,1010,Australian Grand Prix,2019,90065.070175,1.662915003000
8,Kimi Räikkönen,RAI,51,Alfa Romeo,1017,French Grand Prix,2019,97688.288462,2.005307330000
841,Antonio Giovinazzi,GIO,51,Alfa Romeo,1021,Hungarian Grand Prix,2019,84950.882353,3.468082353000
815,Sergio Pérez,PER,211,Racing Point,1024,Singapore Grand Prix,2019,115048.309524,3.986485995000
840,Lance Stroll,STR,211,Racing Point,1025,Russian Grand Prix,2019,107166.283019,2.192052250000
842,Pierre Gasly,GAS,5,Toro Rosso,1029,Brazilian Grand Prix,2019,78883.873239,4.370559514000
842,Pierre Gasly,GAS,213,AlphaTauri,1033,Hungarian Grand Prix,2020,91351.533333,8.887633333000
15,Jarno Trulli,TRU,205,Lotus,841,Australian Grand Prix,2011,97384.571429,4.793899015000
808,Vitaly Petrov,PET,4,Renault,842,Malaysian Grand Prix,2011,105781.673077,1.141815934000
13,Felipe Massa,MAS,6,Ferrari,845,Spanish Grand Prix,2011,92440.637931,2.390622779000
30,Michael Schumacher,MSC,131,Mercedes,851,Hungarian Grand Prix,2011,98919.461538,7.457504395000
815,Sergio Pérez,PER,15,Sauber,851,Hungarian Grand Prix,2011,95034.117647,3.572160504000
4,Fernando Alonso,ALO,6,Ferrari,852,Belgian Grand Prix,2011,118588.977273,0.297893940000
16,Adrian Sutil,SUT,10,Force India,856,Korean Grand Prix,2011,108240.418182,1.295072727000
3,Nico Rosberg,ROS,131,Mercedes,857,Indian Grand Prix,2011,91697.550000,1.114183333000
5,Heikki Kovalainen,KOV,205,Lotus,858,Abu Dhabi Grand Prix,2011,109588.018519,3.553727610000
17,Mark Webber,WEB,9,Red Bull,859,Brazilian Grand Prix,2011,77992.450704,0.000000000000
5,Heikki Kovalainen,KOV,207,Caterham,860,Australian Grand Prix,2012,100754.657895,5.537657895000
819,Charles Pic,PIC,206,Marussia,861,Malaysian Grand Prix,2012,183276.592593,49.561259260000
807,Nico Hülkenberg,HUL,10,Force India,862,Chinese Grand Prix,2012,104252.535714,0.914517857000
20,Sebastian Vettel,VET,9,Red Bull,874,Japanese Grand Prix,2012,100683.811321,0.000000000000
155,Kamui Kobayashi,KOB,15,Sauber,874,Japanese Grand Prix,2012,101146.792453,0.462981132000
807,Nico Hülkenberg,HUL,10,Force India,874,Japanese Grand Prix,2012,101649.075472,0.965264151000
807,Nico Hülkenberg,HUL,10,Force India,876,Indian Grand Prix,2012,92095.700000,0.916633333000
3,Nico Rosberg,ROS,131,Mercedes,879,Brazilian Grand Prix,2012,90919.314286,5.598314286000
814,Paul di Resta,DIR,10,Force India,881,Malaysian Grand Prix,2013,117395.272727,11.383112013000
4,Fernando Alonso,ALO,6,Ferrari,882,Chinese Grand Prix,2013,103338.303571,0.000000000000
154,Romain Grosjean,GRO,208,Lotus F1,882,Chinese Grand Prix,2013,104292.285714,0.953982143000
154,Romain Grosjean,GRO,208,Lotus F1,885,Monaco Grand Prix,2013,111510.142857,27.220464286000
17,Mark Webber,WEB,9,Red Bull,891,Belgian Grand Prix,2013,114910.022727,0.769204545000
18,Jenson Button,BUT,1,McLaren,895,Japanese Grand Prix,2013,99813.622642,1.524924529000
817,Daniel Ricciardo,RIC,5,Toro Rosso,896,Indian Grand Prix,2013,92473.733333,1.270616666000
814,Paul di Resta,DIR,10,Force India,896,Indian Grand Prix,2013,92417.583333,1.214466666000
814,Paul di Resta,DIR,10,Force India,898,United States Grand Prix,2013,108107.160714,1.729517857000
27,Christijan Albers,ALB,18,Minardi,79,United States Grand Prix,2005,76455.056338,2.712850859000
4,Fernando Alonso,ALO,4,Renault,54,Malaysian Grand Prix,2006,97234.178571,0.081875000000
26,Scott Speed,SPE,5,Toro Rosso,56,San Marino Grand Prix,2006,89798.639344,1.629510312000
13,Felipe Massa,MAS,6,Ferrari,58,Spanish Grand Prix,2006,78963.909091,0.452409091000
27,Christijan Albers,ALB,13,MF1,60,British Grand Prix,2006,88567.440678,2.701990678000
21,Giancarlo Fisichella,FIS,4,Renault,66,Turkish Grand Prix,2006,92718.551724,0.803344827000
4,Fernando Alonso,ALO,4,Renault,69,Japanese Grand Prix,2006,94970.056604,0.400001048000
13,Felipe Massa,MAS,6,Ferrari,36,Australian Grand Prix,2007,89578.879310,1.151810344000
13,Felipe Massa,MAS,6,Ferrari,41,Canadian Grand Prix,2007,87287.392157,5.875725490000
17,Mark Webber,WEB,9,Red Bull,41,Canadian Grand Prix,2007,89632.171429,8.220504762000
3,Nico Rosberg,ROS,3,Williams,43,French Grand Prix,2007,78895.785714,0.978642857000
26,Scott Speed,SPE,5,Toro Rosso,44,British Grand Prix,2007,85838.551724,2.735602571000
13,Felipe Massa,MAS,6,Ferrari,46,Hungarian Grand Prix,2007,83748.202899,1.562617185000
2,Nick Heidfeld,HEI,2,BMW Sauber,46,Hungarian Grand Prix,2007,82801.714286,0.616128572000
19,Anthony Davidson,DAV,8,Super Aguri,47,Turkish Grand Prix,2007,91616.614035,1.924183001000
23,Ralf Schumacher,SCH,7,Toyota,48,Italian Grand Prix,2007,90977.269231,1.962061684000
6,Kazuki Nakajima,NAK,3,Williams,23,Monaco Grand Prix,2008,95696.342105,0.397105263000
7,Sébastien Bourdais,BOU,5,Toro Rosso,26,British Grand Prix,2008,101582.203390,3.558431961000
16,Adrian Sutil,SUT,10,Force India,3,Chinese Grand Prix,2009,128637.740000,2.504079286000
4,Fernando Alonso,ALO,4,Renault,10,Hungarian Grand Prix,2009,91834.066667,7.492980953000
50,Jos Verstappen,VER,25,Tyrrell,210,San Marino Grand Prix,1997,91195.683333,3.120312365000
23,Ralf Schumacher,SCH,17,Jordan,212,Spanish Grand Prix,1997,86875.340000,1.939465000000
